id,date,text,cleaned
1361035207160307725,2021-02-14 19:30:54+00:00,"@razzmatazzbot I hope we Kiss Goodnight
Well, it might just end my life", razzmatazzbot hope kiss goodnight  end life
1361035078617485312,2021-02-14 19:30:24+00:00,@brittboatwright i haven’t completely given up hope at this point in my life but it’s not the end all and be all of my life either. i’m good. alone ain’t bad. loneliness is. and i’ve only felt lonely when i was foreigner in a foreign land., brittboatwright haven completely given hope point life end life  good  ain bad  loneliness  felt lonely foreigner foreign land 
1361034884077207552,2021-02-14 19:29:37+00:00,"but even so, it still manages to get pretty strong emotional reactions out of me because the core of it resonates so strongly with me, the key themes here around purpose, friendship, grief and growth, i end up legit just sitting down and thinking about my life at times with this", manages pretty strong emotional reaction core resonates strongly  key theme purpose  friendship  grief growth  end legit sitting thinking life time
1361034773347643400,2021-02-14 19:29:11+00:00,"“Let me tell you something about those who get left behind. Because it's hard. And that's what you become, hard. But if there's one thing I've learnt, it's that I will never let her down. And I'll protect them both until the end of my life.” 

#LINDAunited https://t.co/XTSrjvXaC8", let tell left  hard   hard  thing learnt  let  protect end life      lindaunited   xtsrjvxac 
1361034677415530497,2021-02-14 19:28:48+00:00,"@whoisaddison During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, are Livershit a banter club” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", whoisaddison cock surgery major complication  briefly died  light figure end  god   lord  livershit banter club  asked  yes  child  responded  said heart rate picked  craziest experience life
1361034631198425091,2021-02-14 19:28:37+00:00,"Let me tell you something about those who get left behind. Because it's hard. And that's what you become, hard. But if there's one thing I've learnt, it's that I will never let her down. And I'll protect them both until the end of my life.
#LINDAunited",let tell left  hard   hard  thing learnt  let  protect end life   lindaunited
1361034614354173956,2021-02-14 19:28:33+00:00,"63BC’s SIEGE OF JERUSALEM &amp; MY BIRTH:

My Life is Connected To the Siege Of Jerusalem In 63BC that Marked the Current Age, 63BC-2037AD Which is 21 Centuries.
My Life Uses My Calendar Where a Year has 360 Days.

22|07|1975-25|08|2037 is 22,680 Days Of 63 Years To The Age’s End.",  bc siege jerusalem  amp  birth   life connected siege jerusalem   bc marked current age    bc     ad    century  life calendar year     day                                day    year age end 
1361034558859272194,2021-02-14 19:28:20+00:00,"“Let me tell you something about those who get left behind. Cos it's hard. And thats what you become, hard. But if there's one thing I've learnt, it's that I will NEVER let her down. And I'll protect them both until the end of my life. So I'm warning you. Back off.”

#LINDAunited https://t.co/TdoAyx6Xkh", let tell left  hard  thats  hard  thing learnt  let  protect end life  warning      lindaunited   tdoayx xkh
1361034021707411459,2021-02-14 19:26:12+00:00,Hearing great news today!! The TrainWright app is finally launching at the end of this month. I can’t wait. This journey is continuing into something I would’ve only dreamed of back when it all began. Changed my life for the better. Thank you guys!! @MarkWright_ @Joshwright4 🙌🏻🙌🏻,hearing great news today   trainwright app finally launching end month  wait  journey continuing dreamed began  changed life better  thank guy    markwright   joshwright      
1361033983975284736,2021-02-14 19:26:03+00:00,@CassieCeleste @DeviousKat89 I'm glad your the end all on how it works. I have seen more bubbles in my life than you live. I've literally lived them., cassieceleste  deviouskat   glad end work  seen bubble life live  literally lived 
1361033773475749889,2021-02-14 19:25:13+00:00,"Played @bare_mettle Exanima last night and went through the deadly puzzle halls on the first level. Think that ratchet pile of boards, boxes, and bench will hold those levers? My life depended on them.

Made it to the end all the same, enjoying the process of Snakes-&amp;-Ladders! 👍 https://t.co/cwlXVmDR5V",played  bare mettle exanima night went deadly puzzle hall level  think ratchet pile board  box  bench hold lever  life depended   end  enjoying process snake  amp  ladder      cwlxvmdr v
1361032953090859008,2021-02-14 19:21:57+00:00,I will end my life https://t.co/MzjJArIdIu,end life   mzjjaridiu
1361032023528280064,2021-02-14 19:18:15+00:00,"I chuckle bc thats the corniest shit I've ever seen in my life yet I want that to happen to me, I end up startling them, and then I quickly continue to sort through the racks while they start giggling and go their separate ways in the store.",chuckle bc thats corniest shit seen life want happen  end startling  quickly continue sort rack start giggling separate way store 
1361031808578560000,2021-02-14 19:17:24+00:00,end my life,end life
1361031436736860161,2021-02-14 19:15:55+00:00,"One thing must surely kill a man, and if this is where my life ends.. So be it!!! https://t.co/RXt9VTU78g",thing surely kill man  life end        rxt vtu  g
1361031432248811521,2021-02-14 19:15:54+00:00,"I feel like dissociating some  emotions out of my life since there's no subjects to fight or hold onto anymore. I understand i was pouring out too much and kept doing it while holding nothing. For this, i will end every affection trait i posses. It's time to switch off.",feel like dissociating  emotion life subject fight hold anymore  understand pouring kept holding   end affection trait posse  time switch 
1361031325642285056,2021-02-14 19:15:29+00:00,Im going to end my life https://t.co/5gjgzngEee https://t.co/9AitDHn1A9,im going end life    gjgzngeee    aitdhn 
1361031044816863236,2021-02-14 19:14:22+00:00,we have gone straight to panic mode it’s fucking freezing and no one has electricity end my life,gone straight panic mode fucking freezing electricity end life
1361030943499190273,2021-02-14 19:13:58+00:00,"I will now officially be binging Alice In Borderland until the day my life ends. 
I. Am. On. Edge.",officially binging alice borderland day life end      edge 
1361030942186496005,2021-02-14 19:13:58+00:00,"rae, 99% of the time: *inactive*
rae, the one day she's active: I WANT THE BARD TO END MY LIFE,,, GIVE ME THE BARD!!!!",rae      time   inactive  rae  day active  want bard end life    bard    
1361030927841951748,2021-02-14 19:13:54+00:00,@HANKERCHElF i have no regrets being here with you now is the most happiest beginning to my life i couldve asked for so many times i thought it would be the end over and over but now you have given me hope again too and i wanna take over the universe with you space gangstahs i love you BITCH, hankerchelf regret happiest beginning life couldve asked time thought end given hope wanna universe space gangstahs love bitch
1361030731024265218,2021-02-14 19:13:07+00:00,it will be the end of us and i am willingly giving my life for them 😭 #Maraşlı https://t.co/2FSFjJ6WiH,end willingly giving life    mara l     fsfjj wih
1361030600380022785,2021-02-14 19:12:36+00:00,"On the day I die, would you even cry?
If I end my life, would you hold me tight then?",day die  cry  end life  hold tight 
1361030495052701705,2021-02-14 19:12:11+00:00,"@sugahmaan The funny thing is I wanted a mermaid dress all my life. But went pretty pretty ball gown in the end! 🤣

I love it I did not want to take I’d off!", sugahmaan funny thing wanted mermaid dress life  went pretty pretty ball gown end     love want d 
1361030466313232388,2021-02-14 19:12:04+00:00,"866DAYS UNTIL WILLIAN'S CONTRACT ENDS. FUCK MY LIFE. GET LOST MAN Willian ,I AM READY TO PAY TRIPLE OF UR RESTAURANT'S FOOD BILL INSTEAD,JUST GET LOST FFS. Greatest threat to world's peace &amp; that too while Kim Jong Un, Ali Khamenei,Vladimir Putin &amp; Xi Jinping are all still alike",   day willian contract end  fuck life  lost man willian  ready pay triple ur restaurant food bill instead lost ffs  greatest threat world peace  amp  kim jong un  ali khamenei vladimir putin  amp  xi jinping alike
1361030061462327303,2021-02-14 19:10:28+00:00,"During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, are PSG a banter club” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life https://t.co/Hi8R8akkBb",cock surgery major complication  briefly died  light figure end  god   lord  psg banter club  asked  yes  child  responded  said heart rate picked  craziest experience life   hi akkbb
1361029924774100995,2021-02-14 19:09:55+00:00,"@JBowditch90 @m_stanners @BurnsideNotTosh I'm glad I'm near the end of my life, fear for my granddaughter", jbowditch    stanners  burnsidenottosh glad near end life  fear granddaughter
1361029360405401600,2021-02-14 19:07:40+00:00,"Random thought: Why do so many YouTubers ask us to like and subscribe at the start of the video? My dude, I'm about to devote 10+ minutes of my life to you, let me reserve judgment until the end.",random thought  youtubers ask like subscribe start video  dude  devote     minute life  let reserve judgment end 
1361029016296321035,2021-02-14 19:06:18+00:00,Ever since you came into my life you’ve bought me nothing but joy. Every day is like Christmas! I wake up excited to see you and your glow! I love you from now until our journeys end. Happy Valentine’s Day #PS5 https://t.co/KYcqQpi7NN,came life bought joy  day like christmas  wake excited glow  love journey end  happy valentine day  p    kycqqpi nn
1361028798913806336,2021-02-14 19:05:27+00:00,"valentine’s day is the worst day of my life it just reminds me of how lonely and miserable I am and how I’ve never had a valentine before , please end my s",valentine day worst day life reminds lonely miserable valentine   end
1361028722825048066,2021-02-14 19:05:08+00:00,"I swear on my life I will never clean up after, coddle, or ""mother"" a man. This toxic culture in society needs to end. Be honorable, responsible, and self-sufficient. It's YOUR job to take care of yourself. No one else's.",swear life clean  coddle   mother  man  toxic culture society need end  honorable  responsible  self sufficient  job care  
1361028145005158403,2021-02-14 19:02:51+00:00,"@kikibum35 @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", kikibum    lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361027795552469002,2021-02-14 19:01:27+00:00,"@kikibum35 @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", kikibum    lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361027790863101952,2021-02-14 19:01:26+00:00,"@SingerChick6 @Ginger624 @Kellywhalegirl like me, had no idea what we walked into. For me, one of the biggest educations of my life and still learning. I've got nothing to lose so I'm freer you would say. In the end, we will all know where we stand.", singerchick   ginger     kellywhalegirl like  idea walked   biggest education life learning  got lose freer  end  know stand 
1361027788501884928,2021-02-14 19:01:26+00:00,@Jordybouletviau I would always support you until the end of my days thanks to you who entered my heart and In my life and thanks to you that you changed my life ❤️ I will never abandon you  And I will always support you endlessly ❤️, jordybouletviau support end day thanks entered heart life thanks changed life    abandon  support endlessly   
1361027626337509380,2021-02-14 19:00:47+00:00,"GUYS I FINISHED THE SCRIPT OF THE POWERPOINT OF MY LIFE 😍💓

I WILL DO FIVE PARTS:

1. INTRO
2. WHY I CHOOSE THE CAREER
3. WHO I'M
4. THINGS I WANT TO DO IN THE FUTURE
5. END",guy finished script powerpoint life          intro    choose career       thing want future    end
1361027481323593739,2021-02-14 19:00:12+00:00,@tbsxlonely IDK I WANNA END MY LIFE, tbsxlonely idk wanna end life
1361027410125283333,2021-02-14 18:59:55+00:00,"@TomWLufc @AFCMax9 During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", tomwlufc  afcmax  cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361027343876292609,2021-02-14 18:59:40+00:00,@piersmorgan That be great for us who got vaccinated but didn’t get the vaccination card as for example scotland doesn’t give them. We would be like ”nobody” in the world. Unable to do anything or get new vaccinations as we had them already. That would be the end of my life😅 the last💧, piersmorgan great got vaccinated didn vaccination card example scotland doesn  like   world  unable new vaccination  end life  
1361027189995618310,2021-02-14 18:59:03+00:00,"@lilririah I have one of those dudes in my life. It boggles me to no end how he can ignore me saying something is making me uncomfortable a dozen times - then act surprised when I get upset “well, why didn’t you say something?”", lilririah dude life  boggles end ignore saying making uncomfortable dozen time   act surprised upset   didn  
1361026457103855616,2021-02-14 18:56:08+00:00,@BoringNerdyKate One time on shrooms I lived my life from beginning to end thousands of time in different ways. That was pretty crazy as far as closed eye visuals go., boringnerdykate time shrooms lived life beginning end thousand time different way  pretty crazy far closed eye visuals 
1361026418138898434,2021-02-14 18:55:59+00:00,this lockdown needs to end I need some excitement in my life.,lockdown need end need excitement life 
1361026331958476807,2021-02-14 18:55:38+00:00,"Me discussing with Berna abt not being able to write one sentence without an error 100000 Dyslexia and the fact that the auto correct saves my life. 
Him : I think that if that didn't exist I would end up making a all new language",discussing berna abt able write sentence error        dyslexia fact auto correct save life     think didn exist end making new language
1361026071118766080,2021-02-14 18:54:36+00:00,"I’m a POC. I’m not a BIPOC, Asian, Mexican, or Jewish. I’m also the only POC in my family. All of my life I have been on the receiving end of micro-aggressions from family members, strangers, teachers, and co-workers.",poc  bipoc  asian  mexican  jewish  poc family  life receiving end micro aggression family member  stranger  teacher  worker 
1361025609657430017,2021-02-14 18:52:46+00:00,This man could end my life https://t.co/VTaktSRqaz,man end life   vtaktsrqaz
1361025494624403463,2021-02-14 18:52:19+00:00,@vksgucci I always knew u wanted to end my life 🥲, vksgucci knew wanted end life  
1361025475548602373,2021-02-14 18:52:14+00:00,"Happy Valentine's Day to the love of my life, my best friend in the entire world, the beginning and end of my day and the queen who makes everything worth it, my @TheBrandNewJen. I love you more than the universe can contain. https://t.co/lT4dksxLv1",happy valentine day love life  best friend entire world  beginning end day queen worth   thebrandnewjen  love universe contain    lt dksxlv 
1361025379008352256,2021-02-14 18:51:51+00:00,It’s nice to know that my life will have meaning after aot ends... https://t.co/eq7SCju9sy,nice know life meaning aot end      eq scju sy
1361025226562301956,2021-02-14 18:51:15+00:00,"I just watched SouL on Disney+
Just wow 👏 that was a beautiful movie 🎥 
Made me cry a little when I got to the end ❤
I believe @by_cuddles told me to watch it and I don't regret 
Made me think a lot about my life",watched soul disney  wow   beautiful movie    cry little got end   believe  cuddle told watch regret  think lot life
1361025148430802946,2021-02-14 18:50:56+00:00,"I hope we kiss goodnight, it might just end my life",hope kiss goodnight  end life
1361024858621108227,2021-02-14 18:49:47+00:00,@potboiledpot I am gouing to end my life within the next 43 hours 52 minutes, potboiledpot gouing end life    hour    minute
1361024825599291396,2021-02-14 18:49:39+00:00,@sarthots me neither! im a loser! my life fucking sucks!!! but it only makes me feel worse when i compare myself to others. in the end we can never be anything but ourselves. realizing that has changed my view on things., sarthots  im loser  life fucking suck    feel worse compare  end  realizing changed view thing 
1361024816833122305,2021-02-14 18:49:37+00:00,This tweet is for my family. You guys deserve this shoutout. You have shown me that the furry fandom is not all bad. You have given me a family..one i never thought id have. Your so supportive and caring that i never think to end my life because i love you all and cannot leave.,tweet family  guy deserve shoutout  shown furry fandom bad  given family  thought id  supportive caring think end life love leave 
1361024588369580032,2021-02-14 18:48:43+00:00,"@DWfromHH @leodadslion @ClorleyAndrew @AfcMo01 @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", dwfromhh  leodadslion  clorleyandrew  afcmo    lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361024564428476419,2021-02-14 18:48:37+00:00,"guppi showcase is the reason why i wake up and the reason ima end my life bc i will never compare to such astronomically insane levels of production. a genius, true innovative forward thinking music. excited for his career during the next few years",guppi showcase reason wake reason ima end life bc compare astronomically insane level production  genius  true innovative forward thinking music  excited career year
1361024549907816448,2021-02-14 18:48:33+00:00,"@Kaspa1066 @19TommyAVFC82 @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", kaspa        tommyavfc    lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361024489253961732,2021-02-14 18:48:19+00:00,"@Rob4815 @J_AFC49 @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", rob      j afc    lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361024479934218244,2021-02-14 18:48:17+00:00,"I did a retrospective at the end of 2020 and struggled to really come up with anything that happened.

This might seem obvious — there was a pandemic lol — but actually a huge amount happened. It may end up being one of the most important years of my life ever.

So what happened?",retrospective end      struggled come happened   obvious   pandemic lol   actually huge happened  end important year life   happened 
1361024377278488576,2021-02-14 18:47:52+00:00,watch til the end to see me quite literally fall in love... I never saw this coming but now I can’t imagine my life without you #ValentinesDay #valentinesday2021 https://t.co/A2BGJeHqME,watch til end literally fall love    saw coming imagine life  valentinesday  valentinesday       bgjehqme
1361024154280026114,2021-02-14 18:46:59+00:00,@geniehyuga there is no way this whole thin can end willcuz either yuta finds yuji first or megumi and noaya find yuji first or megumi and yuji try to run away and then i bet with my life that sukuna would take over yuji to fight megumi, geniehyuga way thin end willcuz yuta find yuji megumi noaya find yuji megumi yuji try run away bet life sukuna yuji fight megumi
1361024088614010882,2021-02-14 18:46:43+00:00,"During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, are PSG a banter club” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life",cock surgery major complication  briefly died  light figure end  god   lord  psg banter club  asked  yes  child  responded  said heart rate picked  craziest experience life
1361023950340448258,2021-02-14 18:46:11+00:00,"@DWfromHH @GunnersSign @LUFC @ezgjanalioski During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", dwfromhh  gunnerssign  lufc  ezgjanalioski cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361023848410308610,2021-02-14 18:45:46+00:00,"@BillTrailHorse I’m still torn on it. I do feel like I need someone in my life to share my experiences and days with, but at the same time, I don’t want to force it and end up unhappy in the end.", billtrailhorse torn  feel like need life share experience day  time  want force end unhappy end 
1361023731158687751,2021-02-14 18:45:18+00:00,"@joshlufc11 @afcserge2 @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", joshlufc    afcserge   lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361023630038212615,2021-02-14 18:44:54+00:00,"Omo naxo today go end like this without any gift or SMS...

Omo this can't continue like this... This single pringle life is not good anymore...

Please if you have single friends kindly introduce them to me...

Help my life abeg 😢🧎🏿‍♂️🤲🏿",omo naxo today end like gift sm     omo continue like    single pringle life good anymore     single friend kindly introduce     help life abeg         
1361023470058921984,2021-02-14 18:44:16+00:00,"Good news is slept until noon today. Ain't no impeach trial or anything 2 turn on news 4 anymore. Now we know Republicans R pro-Trump, anti-cop, anti-law &amp; order &amp; for murderers, terrorists, Neo-Nazis, racists, traitors. Luckily, I'm at end of my life &amp; won't B in GOP's future US",good news slept noon today  ain impeach trial   turn news   anymore  know republican pro trump  anti cop  anti law  amp  order  amp  murderer  terrorist  neo nazi  racist  traitor  luckily  end life  amp  won gop future
1361023365453123591,2021-02-14 18:43:51+00:00,"@DWfromHH @swfcBW @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", dwfromhh  swfcbw  lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361023217218027521,2021-02-14 18:43:16+00:00,"@ellufc @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", ellufc  lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361023151598141442,2021-02-14 18:43:00+00:00,"@DavinaDiana97 @AGHorton86 @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", davinadiana    aghorton    lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361023123055869953,2021-02-14 18:42:53+00:00,"Yianna Terzi - oneiro mou
My Dream
If you look into the depth of me
You revive my dream
And if you look into my heart
I will take you into my arms
How would you like me to say this
Iwould die for you
I would give my life for you
End and beginning, you are everything https://t.co/CKeAmELc9Z",yianna terzi   oneiro mou dream look depth revive dream look heart arm like iwould die life end beginning    ckeamelc z
1361022989987364864,2021-02-14 18:42:22+00:00,"@leodadslion @ClorleyAndrew @AfcMo01 @LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", leodadslion  clorleyandrew  afcmo    lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361022821879717893,2021-02-14 18:41:41+00:00,"@LUFC During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, is Alioski shit” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", lufc cock surgery major complication  briefly died  light figure end  god   lord  alioski shit  asked  yes  child  responded  said heart rate picked  craziest experience life
1361022606942605313,2021-02-14 18:40:50+00:00,@BLH4House @Blklivesmatter I think you are right.  I was carjacked as a young man by a hispanic person.  I fought for my life against hatian men.  My grandmother was robbed by a white man.  I had a black man try to exthort me.  In the end it is not about color.  It is about bad people., blh house  blklivesmatter think right   carjacked young man hispanic person   fought life hatian men   grandmother robbed white man   black man try exthort   end color   bad people 
1361022479746146312,2021-02-14 18:40:20+00:00,"@portraitinflesh Intense. Overpowering. Painful. Challenging. I loved it because I have never done anything that is such hard work or so painful in my life to such a positive end. But had my labours been longer (1 was 12 hours, the other 6) I might be telling a different story.", portraitinflesh intense  overpowering  painful  challenging  loved hard work painful life positive end  labour longer       hour     telling different story 
1361022431410987014,2021-02-14 18:40:08+00:00,I would end my life if I was from Little Rock,end life little rock
1361022322698645506,2021-02-14 18:39:42+00:00,"+ people that gave my life more color 🥰🥰 I hope we all stay friends till the end and we get to this more often 😊

(Hope you guys had a good Valentine's Day as well! 🍫 )",  people gave life color    hope stay friend till end     hope guy good valentine day     
1361021731427803136,2021-02-14 18:37:21+00:00,"You're the only one who can end my life. If it's by your hand, I couldn't be happier, even if it means my death. I do feel a little regretful that we didn't have a chance to perform together though.",end life  hand  couldn happier  mean death  feel little regretful didn chance perform 
1361021610849955841,2021-02-14 18:36:53+00:00,"When I stand before God at the end of my life, I would hope that I would not have a single bit of talent left, and could say, 'I used everything you gave me'.                                                                   كوبون خصم روزماري باريسAC33/AC40 https://t.co/zS3goFFaJO",stand god end life  hope single bit talent left    gave                                                                                            ac   ac     z goffajo
1361021534991712263,2021-02-14 18:36:35+00:00,"I love all the reactions to Vday on both ends of the spectrum. I’m totally neutral this year, I don’t care but I don’t hate. Which says a lot about where I’m at with things in my life right now and I’m grateful for that ❤️",love reaction vday end spectrum  totally neutral year  care hate  lot thing life right grateful   
1361021377374019584,2021-02-14 18:35:57+00:00,I find the Ontario color framework more depressing than full emergency lockdown. Lockdown at least is acknowledged as temporary and hard. The framework color levels are praised as “reopening” and have no end. I still can’t live my life.,find ontario color framework depressing emergency lockdown  lockdown acknowledged temporary hard  framework color level praised  reopening  end  live life 
1361021164424953856,2021-02-14 18:35:06+00:00,i swear on my life i will finish mini jaemyang au before the end of this month,swear life finish mini jaemyang au end month
1361021145286205440,2021-02-14 18:35:02+00:00,"@ManUtd During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, are Man Utd a banter club” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life", manutd cock surgery major complication  briefly died  light figure end  god   lord  man utd banter club  asked  yes  child  responded  said heart rate picked  craziest experience life
1361020586982600708,2021-02-14 18:32:49+00:00,"866, EIGHT HUNDRED AND SIXTY SIX DAYS UNTIL @willianborges88 CONTRACT ENDS. FUCK MY LIFE. I AM READY TO PAY TRIPLE OF YOUR RESTAURANT'S FOOD BILL INSTEAD, JUST GET LOST FFS. Greatest threat to world's peace and that too while Kim, Khamenei, Putin &amp;Xi Jinping are all still alive.",     day  willianborges   contract end  fuck life  ready pay triple restaurant food bill instead  lost ffs  greatest threat world peace kim  khamenei  putin  amp xi jinping alive 
1361019530353332225,2021-02-14 18:28:37+00:00,"@433 @Aubameyang7 During my cock surgery there were major complications, and I briefly died. I could see a light and a figure at the end, it was god. “Lord, are Man U  a banter club” I asked “Yes, my child” he responded. After he said that my heart rate picked up. Craziest experience of my life",      aubameyang  cock surgery major complication  briefly died  light figure end  god   lord  man  banter club  asked  yes  child  responded  said heart rate picked  craziest experience life
1361019373281021960,2021-02-14 18:27:59+00:00,"I've been alone every valentines every year of my life, I stopped feeling sad about it years ago. In the end, just being happy with those close to me is enough. &lt;3

Not to invalidate anybodys pain! Believe me, I've been there. Just trying to tell a positive story, I guess...",valentine year life  stopped feeling sad year ago  end  happy close   lt    invalidate anybodys pain  believe   trying tell positive story  guess   
1361019292171567108,2021-02-14 18:27:40+00:00,"@dan_sonenberg @SheaSerrano So glad you loved it. I’ve probably read 6-7 times and every time, something new hits me, depending on what’s happening in my life. I do cry like a baby through the end every time, however. Restoration is a helluva thing.", dan sonenberg  sheaserrano glad loved  probably read     time time  new hit  depending happening life  cry like baby end time   restoration helluva thing 
1361019243572191239,2021-02-14 18:27:28+00:00,"Today marks ten years since my dad passed. But it also marks:

💜 Over one year self-harm free
💜 Four years since my last attempt to end my life 

I miss him every day, but I know he’d be so proud of me for making it this far, and further.",today mark year dad passed  mark     year self harm free   year attempt end life   miss day  know d proud making far  
1361018996783517696,2021-02-14 18:26:30+00:00,"Ah yes. So told my husband why I was upset. And his response was ""okay well I guess you can do whatever you want today then."" 

I'm at my fucking wits end. I hate my life so much",ah yes  told husband upset  response  okay guess want today     fucking wit end  hate life
1361018655933411333,2021-02-14 18:25:08+00:00,"https://t.co/nAjKPqSxmq

end my life",  najkpqsxmq  end life
1361018648962424834,2021-02-14 18:25:07+00:00,I’d sooner end my life personally https://t.co/pGnoICMaJN https://t.co/aSRqBjmZ9s,d sooner end life personally   pgnoicmajn   asrqbjmz
1361018573359964160,2021-02-14 18:24:49+00:00,yall i fr think my life will end here https://t.co/4R0DgzC2NE,yall fr think life end    dgzc ne
1361017614504497155,2021-02-14 18:21:00+00:00,"tomorrow is a new start, gonna stop worrying about the future and just have fun! if things end up how I hope then great, if not at least I’m not wasting the best years of my life 😌😌",tomorrow new start  gonna stop worrying future fun  thing end hope great  wasting best year life   
1361017607407681538,2021-02-14 18:20:58+00:00,I getting more and more excited as my life is coming to an end... 🌌🌌🌌🌌🌌🌌🌌🌌🌌🌌🌌🌌,getting excited life coming end                
1361017554374901762,2021-02-14 18:20:46+00:00,THE JAWS OF MY LIFE ALL HAIL TO SLEEP SINGING END BOTHER MONSTER BODY SHOOK HANDS COPS STAY HOME BLOOD NOTHING CHEERING +,jaw life hail sleep singing end bother monster body shook hand cop stay home blood cheering  
1361017144943730694,2021-02-14 18:19:08+00:00,Just walked around the grocery store talkin to this homeless dude that smelled like piss for an hr..... it was one of the most humbling experiences of my life at the end he told I was one the realest people he ever met n said I was wise beyond years,walked grocery store talkin homeless dude smelled like piss hr      humbling experience life end told realest people met said wise year
1361016609482145798,2021-02-14 18:17:00+00:00,@NetballScoop I have to turn them off without reading them otherwise I'd end up embroiled in internet arguments for the rest of my life 😂, netballscoop turn reading d end embroiled internet argument rest life  
1361016168262295555,2021-02-14 18:15:15+00:00,"@SusannaHeinonen @mrbenengland @johnson_helen @IsolationChoir Would love to know the answer to this, because this chorus might be about my life? An ugly duckling grows up into a sophisticated swan, causes trouble for a while, then ends up working at a university?", susannaheinonen  mrbenengland  johnson helen  isolationchoir love know answer  chorus life  ugly duckling grows sophisticated swan  cause trouble  end working university 
